,text,emotion
20496,shut up. shut up.  I would-I would never marry you again if you came crawling back to me on your hands and knees because you're an evil-minded little vampire and I hope to God I never see you again.,anger
20497,"Listen, you're a cruel fiend and I hate, loathe you.  Thank God finally, finally thank God I've realized just how horrible you are--and marry you?  Marry you?  Never. I will never marry you.  I will die die in torment-",anger
20498,Beast. Brute. Cad. Swine. Beast. Beast. Brute. Devil. Sorry.,anger
20499,Oh.,anger
20500,"Oh, um-",neutral
20501,What's wrong?,neutral
20502,"You didn't fill this out right. All right. It says that you have to fill out the back sheet of this, but you filled out the yellow sheet of it.",neutral
20503,"No, no, no, no, no, no. The lady over there, she told me to fill out the front and she said to wait in this line.",frustration
20504,Who?,neutral
20505,I don't know. Some lady. Sonya or something.,frustration
20506,She- she probably doesn't even work here.,neutral
20507,"Excuse me? No, no. I waited in the line over there..",frustration
20508,All right  Uh-,neutral
20509,and she told me to come over here and she said to fill out everything on the application and I did that.,frustration
20510,It's not right.,frustration
20511,"Look, I-- No, no, no, I--you don't understand. I have to go back to work.",frustration
20512,You just take--all right.,frustration
20513,"Well, you didn't fill this paper at work out right and it's going to take another fifteen minutes to do it and look at how long the line we got here so just-",frustration
20514,I am not-,frustration
20515,"okay, just go back and fill it out real quick and I'm sorry, you have to get back in line and wait. I can't let you cut.",frustration
20516,But you don't understand. I cannot get back in line because I have to go back to work. I will get fired if I don't leave here.,frustration
20517,[LAUGHTER],frustration
20518,"As a matter of fact, the real cause of that row was Peter Burden.",anger
20519,I knew nothing of the sort. You took presents from him.,anger
20520,I remember it well. Bristling with diamonds. In the worst possible taste.,anger
20521,"Just a little perhaps, but it was nothing serious.",neutral
20522,You let him kiss you. You said so.,anger
20523,What about me?,anger
20524,"That's a nice point of view, I must say.",anger
20525,"Well, it's true.",neutral
20526,Are you bored with this conversation?,neutral
20527,So am I. Bored stiff. Want some brandy?,neutral
20528,"I'll have a little, I think.",neutral
20529,"No particular reason. Anyhow, they were very small ones.",neutral
20530,It's become a habit with you.,neutral
20531,You needn't be so grand just because you don't happen to want some yourself at the moment.,anger
20532,Don't be so stupid.,anger
20533,"Really, Amanda.",anger
20534,What?,anger
20535,Nothing.,anger
20536,"Going somewhere, dear?",anger
20537,"It's a woman's job to allure the man. Watch me, won't you, a minute?",neutral
20538,"No, it isn't.",anger
20539,"Yes, it is.",anger
20540,"Adders don't snap, they sting.",frustration
20541,They sting.,frustration
20542,They snap.,anger
20543,"I don't care. I don't care, do you understand? I don't care if they bark, if they roll over on the floor like hoops.",anger
20544,did you see much of Peter Burden after our divorce?,anger
20545,"I imagine that you let him kiss you quite a bit more then, didn't you?",anger
20546,Mind your business.,frustration
20547,You had a riotous-must have had a riotous time. No restraint at all. Very enjoyable. You never had much anyhow.,anger
20548,You are quite insufferable. I suppose it's because you're drunk.,anger
20549,I'm not in the least bit drunk.,anger
20550,You've always had a weak head.,frustration
20551,"Okay. As I mentioned before, I said I had three very minute liquor glasses. That's hardly enough to get a child of two drunk.",anger
20552,Do shut up. Shut up.,frustration
20553,I don't want to talk about this anymore.,frustration
20554,"Well, I suppose the people downstairs then.",anger
20555,This is no time of the year for Tunis.,neutral
20556,Turn it on.,anger
20557,Turn it off.,anger
20558,I will not. Go away. Go away. I hate you.,anger
20559,"Oh, very amusing, indeed. Amanda, listen-",anger
20560,"Listen, indeed. No, no, no, no. I am sick and tired of listening to you, you sadistic bully.",anger
20561,Very amusing indeed.,anger
20562,"Stop it, stop it, I hate you, I loath you, you are overbearing and conceited and utterly impossible.",anger
20563,"You know, you're a vile, ill-tempered, wicked little beast and I hope that I never see you again as long as I live.",anger
20564,This is the end. Do you hear? The end. Now and forever.,anger
20565,"No, you're not going out like this. No you're not.",anger
20566,"Oh, yes I am.",anger
20567,"Yes I am. Let go of me. I hate you and I loath you. God, I can't believe I just finally realized how you are. I am never marry you. Never. Never, never, never. I would rather die in torment.",anger
20568,"Oh, shut up. Shut up. Shut up.",anger
20569,"I wouldn't marry you again if you came back crawling to me on your hands and knees because you're vile. You're a mean, evil-minded little vampire and I hope to God I never set eyes on you again.",anger
20570,"Beast or brute cad, swine beast beast brute.",anger
20571,Can I help you sir?,neutral
20572,I've been here for four hours and I don't know where one piece of my luggage is,frustration
20573,Okay.  Well let's...well I'm going to go ahead and check on that for you.  You're coming from...where are you coming from?,neutral
20574,Baltimore.,frustration
20575,Baltimore and this is a direct flight to LAX,neutral
20576,Yes.,frustration
20577,Okay.  Let's look up here,neutral
20578,You know and they've looked it up before and it's not there.,frustration
20579,Okay.  Well you um-...,neutral
20580,Now what are you going to do for me different? Hmm?,frustration
20581,"What I can do for you is uh we can uh report lost, lost property.",neutral
20582,You can report lost property?,frustration
20583,Yes.,neutral
20584,"Okay.  I'm leaving LA tomorrow for San Diego, driving there.  So, I'm going to leave without all my lost property?  That's what you want me to do? um",frustration
20585,"Well sir, if if...what I believe has happened is most of the flight was left--",neutral
20586,the luggage was left in Baltimore.  Therefore--,neutral
20587,Most of the...,anger
20588,"Like the luggage, the luggage on the flight.",neutral
20589,No actually it was...this is the first time this has ever happened.  I don't know what happened--,neutral
20590,"Are you going to refund us for our luggage, refund us for our tickets for this?",frustration
20591,"Well, we can give you um- hotel lodging for a night if that--",neutral
20592,I'm going to San Diego tomorrow to stay with my family.  What do I need hotel lodging for hmmm?  Can you tell me that?,anger
20593,For tonight- For tonight sir.  Would you need to stay somewhere tonight?,neutral
20594,We can do Holiday Inn or...?,neutral
20595,Wow.  Thank you.  Holiday Inn.  Wow.  Thank...the flight cost five hundred dollars.,anger
20596,Sir I understand that but just--,neutral
20597,"Okay, so you can put me in Holiday Inn for twenty dollar a night?",anger
20598,Did you have your name tags on the luggage?,neutral
20599,Of course I had my name tags on the luggage.,anger
20600,"Okay.  So if you can just give me your name, your name and your address and your phone number I can contact you as soon as we find out more information.",neutral
20601,Soon as you...that's not good enough okay?,anger
20602,"Sir, please calm down.",frustration
20603,I need you to help me out here.  Can you get on the phone and get the luggage over on the fastest flight you can and then maybe I won't get you fired.,frustration
20604,"If not, I'm going to get your name, I'm going to talk to your boss, whoever...I'm never going to fly...my business is never going to fly Delta again.",frustration
20605,What is your business?,neutral
20606,I work for IBM.,neutral
20607,"Okay.  Sir?  I am sorry to tell you this but this does happen. Uh- This is not uh- really,",neutral
20608,"I mean, our airline's fault.  I don't know what happened, misplaced, something happened but we will get you--",neutral
20609,"You misplace a lot of, eight pieces of luggage.",anger
20610,"Well, the entire flight, sir, the luggage was placed on another plane that never actually left Baltimore.",neutral
20611,Uh no I'm not.,neutral
20612,Are you kidding me?,anger
20613,Who are you going to fire because of that?,anger
20614,"Well we have some people back there that need some firing so, but I would just really appreciate--",neutral
20615,"Wow.  This has never happened before.  I've not lost,",anger
