,text,emotion
7540,I don't know.  It seemed like a good spot to me.,neutral
7541,I mean look at the view you've got of the moon from here.,xxx
7542,"Yeah, I noticed that.  Looks pretty on the water doesn't it, big old white moon.",happiness
7543,Well look at what we got here.,excited
7544,"Oh, Augie you brought refreshments.",happiness
7545,It's not champagne.,neutral
7546,Well then I guess we don't need glasses.,happiness
7547,You still cold?  Do you want to go home?,xxx
7548,I'm beginning to think you might be right.  I think this may be the spot after all.  Augie I'm sorry.,happiness
7549,"Shh.  If we're very quiet, the fish might come.",xxx
7550,Or not.,xxx
7551,Or not.,xxx
7552,"Yeah, hi.  Um, look, I -- all I'm trying to do right now is renew my license plate.  That's all.  I just need to get one of those little stickers.",neutral
7553,Okay.  What's the problem?,neutral
7554,"And I've- I've- some lady -- I got in line.  I waited for about two hours um, and, I gave her this form",frustration
7555,"that she gave to me earlier. And she said oh, I gave you the wrong one by accident.  So I was hoping I could just fill out a new one, give it to you and sort of skip this whole line business.",frustration
7556,"Okay, um.  Do you have your photo ID with you?",neutral
7557,"Yes, I do.",neutral
7558,Okay.  This is the wrong form.  I'm sorry.,neutral
7559,"This is -- okay, then just can I have the form that I need.",frustration
7560,"I don't have the form.  You're going to have to go get in that line over there and they will give you the right form.  And after you fill it out, you can bring it back to me.",frustration
7561,Don't you -- you don't have-,frustration
7562,are you telling me you don't have a stack of them behind the desk?,frustration
7563,I don't have any of,frustration
7564,I don't have any of them over here.  You're gonna have to go get in that line over there.  And they will give you a copy of the form.,frustration
7565,"But you're -- it's the same -- I mean, you can -- like I can't go behind your desk--",frustration
7566,"Nope, I don't. I don't have-",frustration
7567,or I can't go behind there- you can go behind this person's desk and just grab the form. So if you could just do that; that would help me out a lot.,frustration
7568,"No, I can't. That's-",frustration
7569,I'm sorry.  You have to do things the way you have to do things here.  We have rules.,frustration
7570,"Look, can you please just-- --make this -- look, I look--",frustration
7571,"Go get in that-- Sir-- Sir, there are people in line behind you. you need",frustration
7572,look-- It's  been- it's been two hours.  Can you please just make this easier on me and just go and get the form?  It's not- it's really not,frustration
7573,"I'm sorry.  I'm sorry you're having a hard time,",frustration
7574,but you're gonna have to go get in  that line to,frustration
7575,What if I pay you money?,frustration
7576,"Can I pay you money?  Can I give you, like, twenty bucks and you'll go back there and get the form?",frustration
7577,twenty bucks? Please. Go get in that line over there.,neutral
7578,"Come on.  Will you please?  I just --I look, I  cannot-- --just if I --",frustration
7579,"Look, I'm having a really bad day.  I'm off in twenty minutes and I just really don't need this right now, okay.",frustration
7580,"I don't care, well- You're having a bad -- I just waited in line for two hours.",frustration
7581,"And you're gonna have to go wait again, because that's the line you need.",frustration
7582,Well I just -- I can't do that right -- can you please just grab the form? All you have to do is grab the form.  I'm not gonna ask anything else of you.,xxx
7583,I can't do that. It's against our rules. You can go get in that line over there or you can just go ahead and leave and come back another day.  Maybe there will be a shorter line.,frustration
7584,That's all I- I just- That's all i want you to-,frustration
7585,"Rules, you just have to grab a piece of paper behind from somebody's desk",frustration
7586,It's not rocket science.,anger
7587,"Come -- just, please, just grab the form.  It's right over there.",frustration
7588,I can't do that.,frustration
7589,I know it's right over there.,xxx
7590,Why are you being such a bitch?,frustration
7591,"I'm sorry, but I can't do that.",frustration
7592,"Please, will you please -- will you please just grab the form?",frustration
7593,So go get in the other line or leave.  Or I will have you escorted out by security.,anger
7594,Would you like to be kicked out of the D.M.V.?  You don't think that'll be a little embarrassing?,anger
7595,"Fine, which line is it?",frustration
7596,The one you just came from.,frustration
7597,"Okay, fine.  I'll go over there.  Thanks, a lot.  You've been really helpful.",anger
7598,Yeah.  Thank you.  Have a pleasant day.,anger
7599,Thank you for calling Sprint.  We care about everybody.  How can I help you?,frustration
7600,Hi.  I've been on the phone for an hour trying to get a little discrepancy on my bill fixed.  I was charged for two hundred dollars worth of calls that I didn't make.,frustration
7601,Are you sure you didn't make them?,neutral
7602,I'm positive.  They came from like another state.,frustration
7603,"Can I get your phone number, please?",frustration
7604,"Uh. Yeah, I just gave it to the automated thing like five times.",frustration
7605,I'm going to need it again.  I need to look at your file.  If you want me to look at your file--,frustration
7606,Okay.  three two three six nine seven five zero six six.  Can we move on?,frustration
7607,Okay.,neutral
7608,"Okay, cool.",xxx
7609,"Umm, Miss Aruckman",neutral
7610,Yes.,xxx
7611,I am seeing the two hundred dollar charge.,neutral
7612,"Yes, and I've been through all of the menus, pushed one and star and pound and all of that stuff and I'm just trying to get through to a person who can",frustration
7613,Well I'm looking at these.,frustration
7614,"take off the charges that came from like Nebraska or wherever because, obviously, I didn't make those.",frustration
7615,So can you please refund the mischarged charges,frustration
7616,So you're saying that you didn't make these calls.,neutral
7617,I did not make the calls from B.F.E. Nebraska.,frustration
7618,"Well I mean, I'm supposed to use discretion in the situation and, um--",frustration
7619,So could you discretion it back?,frustration
7620,All I can do for you right now is give you a hundred dollars.,neutral
7621,"Okay, but that's like half",frustration
7622,What I can,neutral
7623,of the money that I was charged that I didn't make those calls.,frustration
7624,What I can do for you is give you a hundred dollars right now and fill out complaint form,neutral
7625,which you- which you'll have to go into a local Verizon dealer--  or Sprint.,neutral
7626,"Okay, no, look, I- I- I- I'm really -- I'm trying to be patient.  I know this isn't your fault.  I know that you didn't do it",frustration
7627,"but, at the same time, I have been through an hour of little robot voices telling me what I needed to do.",frustration
7628,"Ma'am, I understand that.",frustration
7629,And I did everything they said.  And now i'm talking to you and you're supposed to put the money back on my account because I didn't make the calls and I'm really tired of dealing with this because I didn't even,xxx
7630,"Ma'am, I - I - I understand that. I understand that. What I can do for you right now is what I'm telling you is that I can do- I can give you a hundred dollars back and then you'll have to fill out a complaint form and then you'll get -- there'll be some investigation. Some men will show up at your house and go through your things.",frustration
7631,Excuse me?,frustration
7632,And then then you'll get some money back.,frustration
7633,How long does that take?,frustration
7634,A few weeks.  You won't even know that they were there.,neutral
7635,I have to wait a few weeks for people come go through my things to get the money back that I didn't spend?,frustration
7636,"Okay.  You know what?  I just don't feel like doing this anymore.  Um, you can have all the money back, two hundred dollar, right now.",frustration
7637,Really?,surprise
7638,"Yeah.  That's fine.  I just -- that's fine. Yeah, I mean, it doesn't make any difference to me.  I mean, it's not like it's going to cost my job or anything.",neutral
7639,You're just going to put it back on my account.,neutral
7640,"I mean, technically, that's policy.  But, like, I mean, I don't really care about -- nobody really cares about policy here.",neutral
7641,So you're just going to take care of this for me?,surprise
